"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1991"	"1991"	28765	505286	5692.8
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1992"	"1992"	28100	514433	5462.3
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1993"	"1993"	30262	522312	5793.9
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1994"	"1994"	30095	532046	5656.5
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1995"	"1995"	30742	542005	5671.9
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1996"	"1996"	30905	553300	5585.6
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1997"	"1997"	30856	565927	5452.3
	"Female"	"F"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1998"	"1998"	32099	573090	5601.0
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1979"	"1979"	11422	104000	10982.7
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1980"	"1980"	13115	106047	12367.2
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1981"	"1981"	13365	112631	11866.2
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1982"	"1982"	13409	118263	11338.3
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1983"	"1983"	14615	123777	11807.5
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1984"	"1984"	15214	129010	11792.9
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1985"	"1985"	16895	133382	12666.6
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1986"	"1986"	18140	138406	13106.4
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1987"	"1987"	18716	143785	13016.7
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1988"	"1988"	20057	148679	13490.1
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1989"	"1989"	20669	153437	13470.7
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1990"	"1990"	20811	156362	13309.5
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1991"	"1991"	21612	167928	12869.8
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1992"	"1992"	22210	177067	12543.3
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1993"	"1993"	24340	185336	13132.9
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1994"	"1994"	24778	192250	12888.4
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1995"	"1995"	26252	200806	13073.3
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1996"	"1996"	27194	208251	13058.3
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1997"	"1997"	28348	213458	13280.4
	"Female"	"F"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1998"	"1998"	29377	221677	13252.2
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1979"	"1979"	455	45961	990.0
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1980"	"1980"	487	52564	926.5
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1981"	"1981"	480	56903	843.5
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1982"	"1982"	477	61931	770.2
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1983"	"1983"	505	63221	798.8
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1984"	"1984"	498	65490	760.4
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1985"	"1985"	490	68283	717.6
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1986"	"1986"	488	69831	698.8
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1987"	"1987"	493	74686	660.1
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1988"	"1988"	519	81997	632.9
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1989"	"1989"	575	85299	674.1
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1990"	"1990"	504	89278	564.5
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1991"	"1991"	517	91046	567.8
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1992"	"1992"	494	92143	536.1
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1993"	"1993"	466	92987	501.1
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1994"	"1994"	506	94940	533.0
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1995"	"1995"	458	95752	478.3
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1996"	"1996"	429	99073	433.0
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1997"	"1997"	435	100897	431.1
	"Female"	"F"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1998"	"1998"	508	103530	490.7
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1979"	"1979"	97	160000	60.6
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1980"	"1980"	98	181334	54.0
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1981"	"1981"	92	206761	44.5
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1982"	"1982"	107	225768	47.4
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1983"	"1983"	97	243861	39.8
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1984"	"1984"	127	261620	48.5
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1985"	"1985"	115	274621	41.9
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1986"	"1986"	102	286979	35.5
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1987"	"1987"	115	297645	38.6
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1988"	"1988"	133	306394	43.4
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1989"	"1989"	150	319642	46.9
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1990"	"1990"	111	331857	33.4
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1991"	"1991"	112	344089	32.5
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1992"	"1992"	126	362447	34.8
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1993"	"1993"	142	378157	37.6
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1994"	"1994"	118	390161	30.2
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1995"	"1995"	126	399589	31.5
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1996"	"1996"	139	405496	34.3
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1997"	"1997"	137	411556	33.3
	"Female"	"F"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1998"	"1998"	111	420373	26.4
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1979"	"1979"	47	206000	22.8
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1980"	"1980"	56	230563	24.3
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1981"	"1981"	45	247540	18.2
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1982"	"1982"	46	257411	17.9
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1983"	"1983"	61	267681	22.8
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1984"	"1984"	36	282050	12.8
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1985"	"1985"	64	301432	21.2
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1986"	"1986"	60	323555	18.5
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1987"	"1987"	58	346068	16.8
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1988"	"1988"	74	370643	20.0
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1989"	"1989"	86	390785	22.0
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1990"	"1990"	69	404675	17.1
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1991"	"1991"	54	415436	13.0
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1992"	"1992"	58	423753	13.7
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1993"	"1993"	65	434188	15.0
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1994"	"1994"	76	447552	17.0
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1995"	"1995"	76	464706	16.4
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1996"	"1996"	61	486253	12.5
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1997"	"1997"	80	509890	15.7
	"Female"	"F"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1998"	"1998"	72	527324	13.7
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1979"	"1979"	33	202000	16.3
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1980"	"1980"	61	220807	27.6
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1981"	"1981"	43	249120	17.3
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1982"	"1982"	43	268918	16.0
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1983"	"1983"	45	284570	15.8
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1984"	"1984"	57	298228	19.1
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1985"	"1985"	59	309247	19.1
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1986"	"1986"	54	318440	17.0
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1987"	"1987"	58	326953	17.7
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1988"	"1988"	63	338686	18.6
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1989"	"1989"	67	355471	18.8
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1990"	"1990"	62	372989	16.6
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1991"	"1991"	51	403135	12.7
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1992"	"1992"	50	428384	11.7
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1993"	"1993"	74	455491	16.2
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1994"	"1994"	68	474679	14.3
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1995"	"1995"	83	489781	16.9
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1996"	"1996"	78	502472	15.5
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1997"	"1997"	77	512522	15.0
	"Female"	"F"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1998"	"1998"	72	522994	13.8
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1979"	"1979"	113	215000	52.6
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1980"	"1980"	105	231385	45.4
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1981"	"1981"	116	252034	46.0
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1982"	"1982"	112	264175	42.4
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1983"	"1983"	107	273135	39.2
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1984"	"1984"	108	286347	37.7
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1985"	"1985"	129	302176	42.7
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1986"	"1986"	111	322794	34.4
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1987"	"1987"	103	344002	29.9
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1988"	"1988"	153	363434	42.1
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1989"	"1989"	148	381059	38.8
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1990"	"1990"	147	393772	37.3
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1991"	"1991"	145	394701	36.7
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1992"	"1992"	136	401591	33.9
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1993"	"1993"	150	413468	36.3
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1994"	"1994"	142	429467	33.1
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1995"	"1995"	157	451270	34.8
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1996"	"1996"	155	478083	32.4
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1997"	"1997"	164	505271	32.5
	"Female"	"F"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1998"	"1998"	153	534279	28.6
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1979"	"1979"	158	224000	70.5
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1980"	"1980"	144	246887	58.3
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1981"	"1981"	162	273119	59.3
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1982"	"1982"	166	289368	57.4
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1983"	"1983"	152	303812	50.0
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1984"	"1984"	133	318129	41.8
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1985"	"1985"	139	332674	41.8
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1986"	"1986"	164	346046	47.4
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1987"	"1987"	177	358401	49.4
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1988"	"1988"	146	370701	39.4
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1989"	"1989"	153	389596	39.3
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1990"	"1990"	158	405428	39.0
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1991"	"1991"	165	440477	37.5
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1992"	"1992"	187	468481	39.9
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1993"	"1993"	207	493436	42.0
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1994"	"1994"	195	507994	38.4
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1995"	"1995"	204	517944	39.4
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1996"	"1996"	191	523861	36.5
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1997"	"1997"	198	534815	37.0
	"Female"	"F"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1998"	"1998"	203	548961	37.0
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1979"	"1979"	362	464000	78.0
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1980"	"1980"	405	536691	75.5
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1981"	"1981"	407	604805	67.3
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1982"	"1982"	362	647907	55.9
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1983"	"1983"	359	684723	52.4
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1984"	"1984"	382	719889	53.1
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1985"	"1985"	408	757444	53.9
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1986"	"1986"	430	794634	54.1
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1987"	"1987"	409	831843	49.2
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1988"	"1988"	447	869450	51.4
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1989"	"1989"	461	908583	50.7
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1990"	"1990"	476	934865	50.9
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1991"	"1991"	462	982253	47.0
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1992"	"1992"	503	1021440	49.2
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1993"	"1993"	505	1060333	47.6
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1994"	"1994"	558	1093683	51.0
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1995"	"1995"	542	1133403	47.8
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1996"	"1996"	523	1177591	44.4
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1997"	"1997"	514	1226757	41.9
	"Female"	"F"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1998"	"1998"	546	1262887	43.2
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1979"	"1979"	425	301000	141.2
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1980"	"1980"	467	345585	135.1
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1981"	"1981"	507	390178	129.9
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1982"	"1982"	441	432572	101.9
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1983"	"1983"	507	475825	106.6
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1984"	"1984"	540	522305	103.4
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1985"	"1985"	565	570295	99.1
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1986"	"1986"	598	620618	96.4
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1987"	"1987"	594	668396	88.9
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1988"	"1988"	617	718877	85.8
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1989"	"1989"	716	771662	92.8
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1990"	"1990"	707	812160	87.1
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1991"	"1991"	807	874254	92.3
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1992"	"1992"	777	920487	84.4
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1993"	"1993"	870	966175	90.0
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1994"	"1994"	874	1007513	86.7
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1995"	"1995"	898	1050116	85.5
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1996"	"1996"	938	1095252	85.6
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1997"	"1997"	1002	1138717	88.0
	"Female"	"F"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1998"	"1998"	932	1182462	78.8
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1979"	"1979"	656	228000	287.7
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1980"	"1980"	697	248249	280.8
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1981"	"1981"	729	268433	271.6
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1982"	"1982"	767	283796	270.3
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1983"	"1983"	782	299383	261.2
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1984"	"1984"	769	316311	243.1
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1985"	"1985"	792	335456	236.1
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1986"	"1986"	848	356790	237.7
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1987"	"1987"	903	380338	237.4
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1988"	"1988"	980	406989	240.8
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1989"	"1989"	1006	436200	230.6
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1990"	"1990"	1040	462435	224.9
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1991"	"1991"	1097	503863	217.7
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1992"	"1992"	1152	549449	209.7
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1993"	"1993"	1238	598220	206.9
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1994"	"1994"	1329	648868	204.8
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1995"	"1995"	1499	702346	213.4
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1996"	"1996"	1564	757645	206.4
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1997"	"1997"	1544	813069	189.9
	"Female"	"F"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1998"	"1998"	1603	872431	183.7
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1979"	"1979"	847	147000	576.2
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1980"	"1980"	910	166618	546.2
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1981"	"1981"	960	187838	511.1
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1982"	"1982"	1102	204597	538.6
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1983"	"1983"	1162	220305	527.5
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1984"	"1984"	1330	236492	562.4
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1985"	"1985"	1391	252062	551.8
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1986"	"1986"	1400	268703	521.0
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1987"	"1987"	1536	283758	541.3
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1988"	"1988"	1640	298395	549.6
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1989"	"1989"	1698	312523	543.3
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1990"	"1990"	1786	324990	549.6
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1991"	"1991"	1861	342104	544.0
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1992"	"1992"	1992	360111	553.2
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1993"	"1993"	2083	378889	549.8
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1994"	"1994"	2061	396298	520.1
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1995"	"1995"	2203	415273	530.5
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1996"	"1996"	2081	436703	476.5
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1997"	"1997"	2194	461979	474.9
	"Female"	"F"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1998"	"1998"	2266	488734	463.6
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1979"	"1979"	1105	83000	1331.3
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1980"	"1980"	1200	96689	1241.1
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1981"	"1981"	1215	110260	1101.9
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1982"	"1982"	1390	121066	1148.1
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1983"	"1983"	1498	130374	1149.0
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1984"	"1984"	1633	139894	1167.3
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1985"	"1985"	1870	150289	1244.3
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1986"	"1986"	1780	161568	1101.7
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1987"	"1987"	2089	173130	1206.6
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1988"	"1988"	2197	184734	1189.3
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1989"	"1989"	2354	196685	1196.8
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1990"	"1990"	2509	206875	1212.8
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1991"	"1991"	2713	223366	1214.6
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1992"	"1992"	2937	240065	1223.4
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1993"	"1993"	3056	257463	1187.0
