Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2005	RI	Rhode Island	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	47	14.2	9.1	19.3	968	%	Crude Prevalence			BRFSS	CLASS01	Topic07	44	EDUCA1	CAT5	_RFBING3	RESP046	(41.708280193, -71.522470314)
1999	OR	Oregon	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	85	16	12.4	19.6	702	%	Crude Prevalence			BRFSS	CLASS01	Topic07	41	EDUCA3	CAT5	_RFBINGE	RESP046	(44.567449424, -120.155031326)
2002	CT	Connecticut	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	213	15.2	12.8	17.6	879	%	Crude Prevalence			BRFSS	CLASS01	Topic07	09	EDUCA2	CAT5	_RFBING2	RESP046	(41.56266102, -72.649840952)
1997	AR	Arkansas	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	50	12.1	8.1	16.1	703	%	Crude Prevalence			BRFSS	CLASS01	Topic07	05	EDUCA3	CAT5	_RFBINGE	RESP046	(34.748650124, -92.274490743)
2003	IN	Indiana	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	271	15.2	13.3	17.1	999	%	Crude Prevalence			BRFSS	CLASS01	Topic07	18	EDUCA2	CAT5	_RFBING2	RESP046	(39.766910452, -86.149960194)
2009	AZ	Arizona	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	44	13.7	7.1	20.3	2071	%	Crude Prevalence			BRFSS	CLASS01	Topic07	04	EDUCA1	CAT5	_RFBING4	RESP046	(34.86597028, -111.763811277)
2003	DC	District of Columbia	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	45	14.9	9.5	20.3	993	%	Crude Prevalence			BRFSS	CLASS01	Topic07	11	EDUCA3	CAT5	_RFBING2	RESP046	(38.890371385, -77.031961127)
1999	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	150	17.9	14.9	20.9	704	%	Crude Prevalence			BRFSS	CLASS01	Topic07	35	EDUCA3	CAT5	_RFBINGE	RESP046	(34.520880952, -106.240580985)
2010	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	278	14.6	12.3	16.9	1981	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA4	CAT5	_RFBING4	RESP046	(47.066528972, -109.424420645)
1999	NC	North Carolina	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	68	10.1	7.3	12.9	702	%	Crude Prevalence			BRFSS	CLASS01	Topic07	37	EDUCA2	CAT5	_RFBINGE	RESP046	(35.466220975, -79.159250463)
2008	SC	South Carolina	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	73	11.8	7.4	16.3	1998	%	Crude Prevalence			BRFSS	CLASS01	Topic07	45	EDUCA1	CAT5	_RFBING4	RESP046	(33.998821303, -81.045371207)
1997	PA	Pennsylvania	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	215	14.6	12.6	16.6	705	%	Crude Prevalence			BRFSS	CLASS01	Topic07	42	EDUCA2	CAT5	_RFBINGE	RESP046	(40.793730152, -77.860700294)
1999	NH	New Hampshire	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	65	17.7	13.5	21.9	686	%	Crude Prevalence			BRFSS	CLASS01	Topic07	33	EDUCA4	CAT5	_RFBINGE	RESP046	(43.655950113, -71.50036092)
1995	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	19	11.7	6.1	17.3	736	%	Crude Prevalence			BRFSS	CLASS01	Topic07	25	EDUCA1	CAT5	_RFBINGE	RESP046	(42.27687047, -72.082690675)
1997	VT	Vermont	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	158	17.7	14.7	20.7	700	%	Crude Prevalence			BRFSS	CLASS01	Topic07	50	EDUCA2	CAT5	_RFBINGE	RESP046	(43.625381239, -72.517640791)
2008	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	56	13.7	9.3	18.1	1980	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA1	CAT5	_RFBING4	RESP046	(47.066528972, -109.424420645)
2004	WI	Wisconsin	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	221	18.6	16.1	21.1	596	%	Crude Prevalence			BRFSS	CLASS01	Topic07	55	EDUCA4	CAT5	_RFBING2	RESP046	(44.393191174, -89.816370742)
2008	OH	Ohio	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	460	15.2	13.4	17	1996	%	Crude Prevalence			BRFSS	CLASS01	Topic07	39	EDUCA2	CAT5	_RFBING4	RESP046	(40.060210141, -82.404260056)
1997	PA	Pennsylvania	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	114	18.2	14.2	22.2	706	%	Crude Prevalence			BRFSS	CLASS01	Topic07	42	EDUCA3	CAT5	_RFBINGE	RESP046	(40.793730152, -77.860700294)
2004	IN	Indiana	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	66	13.4	9.9	16.9	600	%	Crude Prevalence			BRFSS	CLASS01	Topic07	18	EDUCA1	CAT5	_RFBING2	RESP046	(39.766910452, -86.149960194)
2005	KS	Kansas	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	219	11.2	9.4	13	975	%	Crude Prevalence			BRFSS	CLASS01	Topic07	20	EDUCA2	CAT5	_RFBING3	RESP046	(38.3477403, -98.200781227)
2009	PA	Pennsylvania	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	66	12.3	8.2	16.4	2072	%	Crude Prevalence			BRFSS	CLASS01	Topic07	42	EDUCA1	CAT5	_RFBING4	RESP046	(40.793730152, -77.860700294)
2009	ND	North Dakota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	248	21.7	18.6	24.9	2047	%	Crude Prevalence			BRFSS	CLASS01	Topic07	38	EDUCA3	CAT5	_RFBING4	RESP046	(47.475319779, -100.118421049)
2005	WI	Wisconsin	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	345	25.2	22.3	28.1	968	%	Crude Prevalence			BRFSS	CLASS01	Topic07	55	EDUCA2	CAT5	_RFBING3	RESP046	(44.393191174, -89.816370742)
2001	ME	Maine	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	25	14.5	8.7	20.3	981	%	Crude Prevalence			BRFSS	CLASS01	Topic07	23	EDUCA1	CAT5	_RFBINGE	RESP046	(45.254228894001, -68.985031336)
2004	MN	Minnesota	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	233	21.7	18.9	24.5	597	%	Crude Prevalence			BRFSS	CLASS01	Topic07	27	EDUCA3	CAT5	_RFBING2	RESP046	(46.355648736, -94.794200503)
2007	OR	Oregon	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	39	17	10.5	23.5	1831	%	Crude Prevalence			BRFSS	CLASS01	Topic07	41	EDUCA1	CAT5	_RFBING4	RESP046	(44.567449424, -120.155031326)
2010	VA	Virginia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	210	13.6	10.8	16.3	1992	%	Crude Prevalence			BRFSS	CLASS01	Topic07	51	EDUCA4	CAT5	_RFBING4	RESP046	(37.542680674, -78.457890463)
2002	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	73	15	10.9	19.1	921	%	Crude Prevalence			BRFSS	CLASS01	Topic07	35	EDUCA1	CAT5	_RFBING2	RESP046	(34.520880952, -106.240580985)
2001	FL	Florida	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	170	13.3	11	15.6	999	%	Crude Prevalence			BRFSS	CLASS01	Topic07	12	EDUCA3	CAT5	_RFBINGE	RESP046	(28.932040377, -81.928960539)
2001	AR	Arkansas	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	98	11.9	9.2	14.6	999	%	Crude Prevalence			BRFSS	CLASS01	Topic07	05	EDUCA2	CAT5	_RFBINGE	RESP046	(34.748650124, -92.274490743)
2005	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	413	14.1	12.6	15.6	977	%	Crude Prevalence			BRFSS	CLASS01	Topic07	26	EDUCA4	CAT5	_RFBING3	RESP046	(44.661319543001, -84.71439027)
2010	WA	Washington	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	601	18.4	16.4	20.4	2003	%	Crude Prevalence			BRFSS	CLASS01	Topic07	53	EDUCA2	CAT5	_RFBING4	RESP046	(47.522278629, -120.47001079)
2003	UT	Utah	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	35	16.3	9.4	23.2	994	%	Crude Prevalence			BRFSS	CLASS01	Topic07	49	EDUCA1	CAT5	_RFBING2	RESP046	(39.360700171, -111.587130635)
2003	AK	Alaska	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	160	20.3	16	24.6	997	%	Crude Prevalence			BRFSS	CLASS01	Topic07	02	EDUCA3	CAT5	_RFBING2	RESP046	(64.845079957001, -147.722059036)
2001	RI	Rhode Island	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	156	14.3	11.9	16.7	995	%	Crude Prevalence			BRFSS	CLASS01	Topic07	44	EDUCA2	CAT5	_RFBINGE	RESP046	(41.708280193, -71.522470314)
2007	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	58	21.5	14.8	28.2	1836	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA1	CAT5	_RFBING4	RESP046	(47.066528972, -109.424420645)
2008	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	179	14.9	12.1	17.8	1996	%	Crude Prevalence			BRFSS	CLASS01	Topic07	29	EDUCA3	CAT5	_RFBING4	RESP046	(38.635790776, -92.566300053)
2010	OH	Ohio	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	366	17.1	14.7	19.6	1998	%	Crude Prevalence			BRFSS	CLASS01	Topic07	39	EDUCA2	CAT5	_RFBING4	RESP046	(40.060210141, -82.404260056)
2007	KY	Kentucky	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	83	9.2	6.5	11.9	1836	%	Crude Prevalence			BRFSS	CLASS01	Topic07	21	EDUCA4	CAT5	_RFBING4	RESP046	(37.645970271, -84.774971048)
1995	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	89	13.5	10.6	16.4	741	%	Crude Prevalence			BRFSS	CLASS01	Topic07	36	EDUCA4	CAT5	_RFBINGE	RESP046	(42.827001032, -75.543970427)
2006	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	219	14.2	12	16.4	1770	%	Crude Prevalence			BRFSS	CLASS01	Topic07	35	EDUCA3	CAT5	_RFBING4	RESP046	(34.520880952, -106.240580985)
2007	CA	California	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	195	18.1	15	21.2	1846	%	Crude Prevalence			BRFSS	CLASS01	Topic07	06	EDUCA3	CAT5	_RFBING4	RESP046	(37.638640123, -120.999999538)
2004	ID	Idaho	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	197	13.9	11.7	16.1	595	%	Crude Prevalence			BRFSS	CLASS01	Topic07	16	EDUCA2	CAT5	_RFBING2	RESP046	(43.682630005, -114.363730042)
1999	IA	Iowa	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	125	17	13.8	20.2	704	%	Crude Prevalence			BRFSS	CLASS01	Topic07	19	EDUCA4	CAT5	_RFBINGE	RESP046	(42.469400913, -93.816490556)
1997	VT	Vermont	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	120	12.9	10.4	15.4	702	%	Crude Prevalence			BRFSS	CLASS01	Topic07	50	EDUCA4	CAT5	_RFBINGE	RESP046	(43.625381239, -72.517640791)
2007	WI	Wisconsin	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	533	26.1	23	29.2	1847	%	Crude Prevalence			BRFSS	CLASS01	Topic07	55	EDUCA2	CAT5	_RFBING4	RESP046	(44.393191174, -89.816370742)
2006	GA	Georgia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	271	12.6	10.9	14.3	1770	%	Crude Prevalence			BRFSS	CLASS01	Topic07	13	EDUCA4	CAT5	_RFBING4	RESP046	(32.839681093, -83.627580346)
1999	TX	Texas	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	127	19.6	15.2	24	705	%	Crude Prevalence			BRFSS	CLASS01	Topic07	48	EDUCA1	CAT5	_RFBINGE	RESP046	(31.827240407, -99.426770206)
2006	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	55	17.7	11.9	23.5	1767	%	Crude Prevalence			BRFSS	CLASS01	Topic07	24	EDUCA1	CAT5	_RFBING4	RESP046	(39.290580964, -76.609260111)
2001	VT	Vermont	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	186	13.6	11.6	15.6	989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	50	EDUCA4	CAT5	_RFBINGE	RESP046	(43.625381239, -72.517640791)
1999	LA	Louisiana	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	83	15.4	12	18.8	703	%	Crude Prevalence			BRFSS	CLASS01	Topic07	22	EDUCA2	CAT5	_RFBINGE	RESP046	(31.312660644, -92.445680071)
2008	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	52	10.1	6.6	13.7	1997	%	Crude Prevalence			BRFSS	CLASS01	Topic07	24	EDUCA1	CAT5	_RFBING4	RESP046	(39.290580964, -76.609260111)
2005	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	56	18.5	11.9	25.1	962	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA1	CAT5	_RFBING3	RESP046	(47.066528972, -109.424420645)
2010	KY	Kentucky	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	183	11.7	9.1	14.3	1997	%	Crude Prevalence			BRFSS	CLASS01	Topic07	21	EDUCA2	CAT5	_RFBING4	RESP046	(37.645970271, -84.774971048)
2002	HI	Hawaii	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	193	13	10.5	15.5	920	%	Crude Prevalence			BRFSS	CLASS01	Topic07	15	EDUCA3	CAT5	_RFBING2	RESP046	(21.304850435, -157.857749403)
1997	NC	North Carolina	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	95	11.6	9.1	14.1	706	%	Crude Prevalence			BRFSS	CLASS01	Topic07	37	EDUCA4	CAT5	_RFBINGE	RESP046	(35.466220975, -79.159250463)
1995	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	113	8.1	6.5	9.7	742	%	Crude Prevalence			BRFSS	CLASS01	Topic07	24	EDUCA2	CAT5	_RFBINGE	RESP046	(39.290580964, -76.609260111)
2002	KY	Kentucky	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	50	9.4	5.5	13.3	921	%	Crude Prevalence			BRFSS	CLASS01	Topic07	21	EDUCA1	CAT5	_RFBING2	RESP046	(37.645970271, -84.774971048)
2004	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	294	16.1	14.1	18.1	602	%	Crude Prevalence			BRFSS	CLASS01	Topic07	36	EDUCA4	CAT5	_RFBING2	RESP046	(42.827001032, -75.543970427)
2006	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	444	18.4	15.7	21.1	1773	%	Crude Prevalence			BRFSS	CLASS01	Topic07	25	EDUCA2	CAT5	_RFBING4	RESP046	(42.27687047, -72.082690675)
2010	DE	Delaware	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	149	19.2	15.4	23	1980	%	Crude Prevalence			BRFSS	CLASS01	Topic07	10	EDUCA2	CAT5	_RFBING4	RESP046	(39.008830667, -75.577741168)
2009	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	345	17.9	15.1	20.7	2049	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA2	CAT5	_RFBING4	RESP046	(47.066528972, -109.424420645)
2007	PA	Pennsylvania	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	114	14.1	8.6	19.6	1850	%	Crude Prevalence			BRFSS	CLASS01	Topic07	42	EDUCA1	CAT5	_RFBING4	RESP046	(40.793730152, -77.860700294)
2002	PA	Pennsylvania	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	455	19.7	17.6	21.8	923	%	Crude Prevalence			BRFSS	CLASS01	Topic07	42	EDUCA3	CAT5	_RFBING2	RESP046	(40.793730152, -77.860700294)
2010	NC	North Carolina	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	376	11.8	10.2	13.5	2000	%	Crude Prevalence			BRFSS	CLASS01	Topic07	37	EDUCA4	CAT5	_RFBING4	RESP046	(35.466220975, -79.159250463)
2007	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	296	16.6	14.4	18.8	1847	%	Crude Prevalence			BRFSS	CLASS01	Topic07	26	EDUCA4	CAT5	_RFBING4	RESP046	(44.661319543001, -84.71439027)
2007	VT	Vermont	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	242	17.3	14.8	19.8	1828	%	Crude Prevalence			BRFSS	CLASS01	Topic07	50	EDUCA2	CAT5	_RFBING4	RESP046	(43.625381239, -72.517640791)
2002	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	36	11.6	5.7	17.5	922	%	Crude Prevalence			BRFSS	CLASS01	Topic07	34	EDUCA1	CAT5	_RFBING2	RESP046	(40.130570048, -74.273691288)
2004	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	212	16.3	13.6	19	597	%	Crude Prevalence			BRFSS	CLASS01	Topic07	29	EDUCA2	CAT5	_RFBING2	RESP046	(38.635790776, -92.566300053)
2010	AZ	Arizona	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	145	11.6	8.5	14.6	1989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	04	EDUCA3	CAT5	_RFBING4	RESP046	(34.86597028, -111.763811277)
2005	SD	South Dakota	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	284	20.7	17.7	23.7	965	%	Crude Prevalence			BRFSS	CLASS01	Topic07	46	EDUCA3	CAT5	_RFBING3	RESP046	(44.353130053, -100.373530637)
1999	OR	Oregon	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	94	17.2	13.7	20.7	701	%	Crude Prevalence			BRFSS	CLASS01	Topic07	41	EDUCA2	CAT5	_RFBINGE	RESP046	(44.567449424, -120.155031326)
2005	GA	Georgia	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	142	12.1	9.5	14.7	976	%	Crude Prevalence			BRFSS	CLASS01	Topic07	13	EDUCA3	CAT5	_RFBING3	RESP046	(32.839681093, -83.627580346)
2001	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	326	18.3	16.1	20.5	999	%	Crude Prevalence			BRFSS	CLASS01	Topic07	25	EDUCA3	CAT5	_RFBINGE	RESP046	(42.27687047, -72.082690675)
2004	AL	Alabama	Alcohol Consumption	Binge Drinking	Binge drinkers (adults having five or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	39	11	7.2	14.8	599	%	Crude Prevalence			BRFSS	CLASS01	Topic07	01	EDUCA1	CAT5	_RFBING2	RESP046	(32.840571122, -86.631860762)
