Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2006	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	67	6.7	4.1	9.3	1812	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA3	CAT5	_RFDRHV3	RESP046	(38.635790776, -92.566300053)
2005	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	107	9.4	7.1	11.7	1015	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA3	CAT5	_RFDRHV3	RESP046	(44.393191174, -89.816370742)
2005	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	11	6.8	0.9	12.7	996	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA1	CAT5	_RFDRHV3	RESP046	(47.475319779, -100.118421049)
2009	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	166	5.3	3.9	6.6	2122	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA2	CAT5	_RFDRHV3	RESP046	(40.130570048, -74.273691288)
2010	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	197	4.6	3.8	5.4	2046	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA4	CAT5	_RFDRHV3	RESP046	(42.827001032, -75.543970427)
2008	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	25	3.4	1.9	5	2046	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA1	CAT5	_RFDRHV3	RESP046	(44.661319543001, -84.71439027)
2007	NV	Nevada	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	83	6	4.2	7.8	1891	%	Crude Prevalence			BRFSS	CLASS01	Topic30	32	EDUCA4	CAT5	_RFDRHV3	RESP046	(39.49324039, -117.071840564)
2005	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	23	5.4	2	8.8	1018	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA1	CAT5	_RFDRHV3	RESP046	(38.635790776, -92.566300053)
2007	IN	Indiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	80	4.7	3.3	6.1	1888	%	Crude Prevalence			BRFSS	CLASS01	Topic30	18	EDUCA2	CAT5	_RFDRHV3	RESP046	(39.766910452, -86.149960194)
2007	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	28	3.6	1.8	5.4	1879	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA3	CAT5	_RFDRHV3	RESP046	(38.665510202, -80.712640135)
2010	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	92	5.1	3.8	6.3	2045	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA3	CAT5	_RFDRHV3	RESP046	(42.827001032, -75.543970427)
2010	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	21	3.8	1.5	6	2040	%	Crude Prevalence			BRFSS	CLASS01	Topic30	08	EDUCA1	CAT5	_RFDRHV3	RESP046	(38.843840757, -106.133610921)
2009	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	63	3.9	2.7	5.1	2119	%	Crude Prevalence			BRFSS	CLASS01	Topic30	17	EDUCA3	CAT5	_RFDRHV3	RESP046	(40.485010283, -88.997710178)
2006	NM	New Mexico	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	23	3.4	1.6	5.2	1814	%	Crude Prevalence			BRFSS	CLASS01	Topic30	35	EDUCA1	CAT5	_RFDRHV3	RESP046	(34.520880952, -106.240580985)
2007	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	61	5.7	2.2	9.2	1887	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA2	CAT5	_RFDRHV3	RESP046	(37.542680674, -78.457890463)
2009	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	268	5.7	4.7	6.7	2125	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA2	CAT5	_RFDRHV3	RESP046	(47.522278629, -120.47001079)
2002	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	20	3	1.4	4.6	967	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA1	CAT5	_RFDRHV2	RESP046	(32.839681093, -83.627580346)
2007	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	11	3.5	0	7.2	1892	%	Crude Prevalence			BRFSS	CLASS01	Topic30	09	EDUCA1	CAT5	_RFDRHV3	RESP046	(41.56266102, -72.649840952)
2002	FL	Florida	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	117	5.5	4.3	6.7	969	%	Crude Prevalence			BRFSS	CLASS01	Topic30	12	EDUCA4	CAT5	_RFDRHV2	RESP046	(28.932040377, -81.928960539)
2002	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	74	6.8	5	8.6	960	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA2	CAT5	_RFDRHV2	RESP046	(42.469400913, -93.816490556)
2002	ME	Maine	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	43	8.4	5.7	11.1	951	%	Crude Prevalence			BRFSS	CLASS01	Topic30	23	EDUCA3	CAT5	_RFDRHV2	RESP046	(45.254228894001, -68.985031336)
2007	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	84	7.2	5	9.4	1879	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA3	CAT5	_RFDRHV3	RESP046	(42.469400913, -93.816490556)
2006	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	418	4.6	4	5.2	1823	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA4	CAT5	_RFDRHV3	RESP046	(47.522278629, -120.47001079)
2009	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	89	3.4	2.4	4.4	2119	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA4	CAT5	_RFDRHV3	RESP046	(32.745510099, -89.538030825)
2002	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	112	5.7	4.5	6.9	966	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA4	CAT5	_RFDRHV2	RESP046	(43.655950113, -71.50036092)
2010	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	27	2.5	1.4	3.5	2038	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA1	CAT5	_RFDRHV3	RESP046	(32.745510099, -89.538030825)
2001	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	57	5	3	7	1045	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA2	CAT5	_RFDRHVY	RESP046	(32.839681093, -83.627580346)
2001	OK	Oklahoma	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	19	2.6	1.1	4.1	1047	%	Crude Prevalence			BRFSS	CLASS01	Topic30	40	EDUCA4	CAT5	_RFDRHVY	RESP046	(35.472031356, -97.521070214)
2003	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	56	5.9	3.7	8.1	1044	%	Crude Prevalence			BRFSS	CLASS01	Topic30	04	EDUCA2	CAT5	_RFDRHV2	RESP046	(34.86597028, -111.763811277)
2004	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	52	6.1	3.7	8.5	646	%	Crude Prevalence			BRFSS	CLASS01	Topic30	02	EDUCA3	CAT5	_RFDRHV2	RESP046	(64.845079957001, -147.722059036)
2008	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	159	4.5	3.6	5.4	2044	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA4	CAT5	_RFDRHV3	RESP046	(42.827001032, -75.543970427)
2009	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	91	4.3	3	5.6	2109	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA2	CAT5	_RFDRHV3	RESP046	(39.360700171, -111.587130635)
2007	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	20	6.2	3.1	9.3	1880	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA1	CAT5	_RFDRHV3	RESP046	(43.655950113, -71.50036092)
2006	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	20	5	1.6	8.4	1814	%	Crude Prevalence			BRFSS	CLASS01	Topic30	04	EDUCA1	CAT5	_RFDRHV3	RESP046	(34.86597028, -111.763811277)
2004	KY	Kentucky	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	34	3.2	1.8	4.6	646	%	Crude Prevalence			BRFSS	CLASS01	Topic30	21	EDUCA3	CAT5	_RFDRHV2	RESP046	(37.645970271, -84.774971048)
2002	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	68	7.7	5.6	9.8	967	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA3	CAT5	_RFDRHV2	RESP046	(44.567449424, -120.155031326)
2006	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	12	3.1	1	5.2	1808	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA1	CAT5	_RFDRHV3	RESP046	(37.542680674, -78.457890463)
2009	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	23	4.5	1.9	7.2	2122	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA1	CAT5	_RFDRHV3	RESP046	(44.661319543001, -84.71439027)
2008	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	58	4.1	2.8	5.4	2036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	01	EDUCA3	CAT5	_RFDRHV3	RESP046	(32.840571122, -86.631860762)
2009	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	61	3.7	2.4	5	2095	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA4	CAT5	_RFDRHV3	RESP046	(43.682630005, -114.363730042)
2006	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	81	3.7	2.6	4.8	1814	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA2	CAT5	_RFDRHV3	RESP046	(39.290580964, -76.609260111)
2010	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	78	6.6	4.3	8.9	2031	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA3	CAT5	_RFDRHV3	RESP046	(42.469400913, -93.816490556)
2009	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	93	9.8	6.8	12.8	2111	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA3	CAT5	_RFDRHV3	RESP046	(44.393191174, -89.816370742)
2008	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	104	5	3.5	6.5	2044	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA2	CAT5	_RFDRHV3	RESP046	(39.290580964, -76.609260111)
2004	NC	North Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	52	3.4	2.2	4.6	646	%	Crude Prevalence			BRFSS	CLASS01	Topic30	37	EDUCA1	CAT5	_RFDRHV2	RESP046	(35.466220975, -79.159250463)
2010	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	65	5	3	6.9	2042	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA4	CAT5	_RFDRHV3	RESP046	(38.635790776, -92.566300053)
2009	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	147	5.6	4.3	7	2121	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA4	CAT5	_RFDRHV3	RESP046	(40.793730152, -77.860700294)
2005	KS	Kansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	75	3.8	2.7	4.9	1022	%	Crude Prevalence			BRFSS	CLASS01	Topic30	20	EDUCA3	CAT5	_RFDRHV3	RESP046	(38.3477403, -98.200781227)
2002	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	17	6.1	2.8	9.4	965	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA1	CAT5	_RFDRHV2	RESP046	(44.567449424, -120.155031326)
2007	CA	California	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	74	6	4.2	7.8	1891	%	Crude Prevalence			BRFSS	CLASS01	Topic30	06	EDUCA2	CAT5	_RFDRHV3	RESP046	(37.638640123, -120.999999538)
2003	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	50	5.2	3.2	7.2	1046	%	Crude Prevalence			BRFSS	CLASS01	Topic30	04	EDUCA4	CAT5	_RFDRHV2	RESP046	(34.86597028, -111.763811277)
2002	MN	Minnesota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	86	6.4	4.8	8	963	%	Crude Prevalence			BRFSS	CLASS01	Topic30	27	EDUCA3	CAT5	_RFDRHV2	RESP046	(46.355648736, -94.794200503)
2007	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	131	5.6	4.4	6.8	1883	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA4	CAT5	_RFDRHV3	RESP046	(43.655950113, -71.50036092)
2009	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	48	6.2	3.6	8.8	2106	%	Crude Prevalence			BRFSS	CLASS01	Topic30	02	EDUCA4	CAT5	_RFDRHV3	RESP046	(64.845079957001, -147.722059036)
2003	HI	Hawaii	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	9	5.1	1.3	8.9	1041	%	Crude Prevalence			BRFSS	CLASS01	Topic30	15	EDUCA1	CAT5	_RFDRHV2	RESP046	(21.304850435, -157.857749403)
2003	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	81	5.3	4	6.6	1043	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA2	CAT5	_RFDRHV2	RESP046	(31.312660644, -92.445680071)
2006	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	26	2.7	1.5	3.9	1797	%	Crude Prevalence			BRFSS	CLASS01	Topic30	01	EDUCA2	CAT5	_RFDRHV3	RESP046	(32.840571122, -86.631860762)
2010	OH	Ohio	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	133	5.3	4	6.6	2044	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	EDUCA2	CAT5	_RFDRHV3	RESP046	(40.060210141, -82.404260056)
2008	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	22	7.1	1.4	12.8	2033	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA1	CAT5	_RFDRHV3	RESP046	(32.839681093, -83.627580346)
2002	DC	District of Columbia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	130	9.4	7.4	11.4	958	%	Crude Prevalence			BRFSS	CLASS01	Topic30	11	EDUCA4	CAT5	_RFDRHV2	RESP046	(38.890371385, -77.031961127)
2002	SD	South Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	52	4.5	3.1	5.9	958	%	Crude Prevalence			BRFSS	CLASS01	Topic30	46	EDUCA4	CAT5	_RFDRHV2	RESP046	(44.353130053, -100.373530637)
2004	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	14	5.1	0.5	9.7	640	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA1	CAT5	_RFDRHV2	RESP046	(43.682630005, -114.363730042)
2001	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	45	4.6	3	6.2	1046	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA3	CAT5	_RFDRHVY	RESP046	(32.839681093, -83.627580346)
2001	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	80	7.6	5.7	9.5	1041	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA2	CAT5	_RFDRHVY	RESP046	(41.708280193, -71.522470314)
2007	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	16	2.9	1.3	4.5	1877	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA1	CAT5	_RFDRHV3	RESP046	(38.665510202, -80.712640135)
2003	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	85	5.3	4	6.6	1046	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA2	CAT5	_RFDRHV2	RESP046	(42.827001032, -75.543970427)
2002	SD	South Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	12	2.5	0.8	4.2	955	%	Crude Prevalence			BRFSS	CLASS01	Topic30	46	EDUCA1	CAT5	_RFDRHV2	RESP046	(44.353130053, -100.373530637)
2008	NE	Nebraska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	182	4.5	3.4	5.5	2047	%	Crude Prevalence			BRFSS	CLASS01	Topic30	31	EDUCA3	CAT5	_RFDRHV3	RESP046	(41.641040988001, -99.365720623)
2003	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	35	5.8	3.6	8	1042	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA1	CAT5	_RFDRHV2	RESP046	(31.312660644, -92.445680071)
2007	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	65	3.9	2.5	5.3	1883	%	Crude Prevalence			BRFSS	CLASS01	Topic30	01	EDUCA2	CAT5	_RFDRHV3	RESP046	(32.840571122, -86.631860762)
2008	HI	Hawaii	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	23	10.6	5.4	15.7	2031	%	Crude Prevalence			BRFSS	CLASS01	Topic30	15	EDUCA1	CAT5	_RFDRHV3	RESP046	(21.304850435, -157.857749403)
2006	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	37	3.5	2.1	4.9	1792	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA2	CAT5	_RFDRHV3	RESP046	(38.665510202, -80.712640135)
2004	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	44	4.8	2.8	6.8	647	%	Crude Prevalence			BRFSS	CLASS01	Topic30	02	EDUCA4	CAT5	_RFDRHV2	RESP046	(64.845079957001, -147.722059036)
